order_id;created_at;website_session_id;user_id;primary_product_id;items_purchased;price_usd;cogs_usd
902;12/09/2012 20:07;26024;17194;1;1;49.99;19.49
903;12/09/2012 22:59;26048;23915;1;1;49.99;19.49
904;13/09/2012 5:47;26092;17221;1;1;49.99;19.49
905;13/09/2012 6:26;26093;16542;1;1;49.99;19.49
906;13/09/2012 7:35;26105;23966;1;1;49.99;19.49
907;13/09/2012 8:43;26114;23972;1;1;49.99;19.49
908;13/09/2012 8:54;26120;23978;1;1;49.99;19.49
909;13/09/2012 9:20;26127;23984;1;1;49.99;19.49
910;13/09/2012 10:07;26136;23993;1;1;49.99;19.49
911;13/09/2012 12:05;26175;24029;1;1;49.99;19.49
912;13/09/2012 13:03;26196;24049;1;1;49.99;19.49
913;13/09/2012 14:43;26222;24071;1;1;49.99;19.49
914;13/09/2012 15:20;26230;24078;1;1;49.99;19.49
915;13/09/2012 15:36;26234;24081;1;1;49.99;19.49
916;13/09/2012 15:56;26242;24088;1;1;49.99;19.49
917;13/09/2012 15:59;26243;21657;1;1;49.99;19.49
918;13/09/2012 17:43;26272;24116;1;1;49.99;19.49
919;13/09/2012 18:13;26277;24121;1;1;49.99;19.49
920;13/09/2012 18:50;26285;24128;1;1;49.99;19.49
921;13/09/2012 18:56;26289;24132;1;1;49.99;19.49
922;13/09/2012 21:59;26318;24159;1;1;49.99;19.49
923;14/09/2012 10:27;26400;16149;1;1;49.99;19.49
924;14/09/2012 11:58;26423;24252;1;1;49.99;19.49
925;14/09/2012 13:25;26442;11917;1;1;49.99;19.49
926;14/09/2012 13:55;26448;24273;1;1;49.99;19.49
927;14/09/2012 15:20;26470;24295;1;1;49.99;19.49
928;14/09/2012 16:03;26482;24305;1;1;49.99;19.49
929;14/09/2012 19:21;26529;24350;1;1;49.99;19.49
930;14/09/2012 20:43;26540;24361;1;1;49.99;19.49
931;14/09/2012 22:11;26550;24371;1;1;49.99;19.49
932;15/09/2012 3:58;26575;24393;1;1;49.99;19.49
933;15/09/2012 8:14;26588;24406;1;1;49.99;19.49
934;15/09/2012 13:27;26618;24435;1;1;49.99;19.49
935;15/09/2012 20:21;26666;13154;1;1;49.99;19.49
936;15/09/2012 20:58;26669;24480;1;1;49.99;19.49
937;15/09/2012 21:43;26671;24482;1;1;49.99;19.49
938;15/09/2012 23:48;26676;24487;1;1;49.99;19.49
939;16/09/2012 11:29;26714;24523;1;1;49.99;19.49
940;16/09/2012 12:57;26722;24530;1;1;49.99;19.49
941;16/09/2012 19:44;26764;24567;1;1;49.99;19.49
942;16/09/2012 20:50;26777;24579;1;1;49.99;19.49
943;17/09/2012 2:04;26821;24621;1;1;49.99;19.49
944;17/09/2012 10:05;26886;24679;1;1;49.99;19.49
945;17/09/2012 10:20;26891;24683;1;1;49.99;19.49
946;17/09/2012 12:51;26931;24718;1;1;49.99;19.49
947;17/09/2012 13:13;26941;24728;1;1;49.99;19.49
948;17/09/2012 15:07;26984;24765;1;1;49.99;19.49
949;17/09/2012 15:26;26989;24769;1;1;49.99;19.49
950;17/09/2012 17:49;27040;20960;1;1;49.99;19.49
951;18/09/2012 0:07;27117;24888;1;1;49.99;19.49
952;18/09/2012 6:14;27155;24924;1;1;49.99;19.49
953;18/09/2012 9:07;27166;24934;1;1;49.99;19.49
954;18/09/2012 11:02;27189;24956;1;1;49.99;19.49
955;18/09/2012 12:48;27226;22370;1;1;49.99;19.49
956;18/09/2012 14:13;27253;25015;1;1;49.99;19.49
957;18/09/2012 15:20;27286;25044;1;1;49.99;19.49
958;18/09/2012 19:24;27361;25108;1;1;49.99;19.49
959;18/09/2012 20:21;27374;25119;1;1;49.99;19.49
960;18/09/2012 21:17;27384;25129;1;1;49.99;19.49
961;18/09/2012 21:32;27391;25135;1;1;49.99;19.49
962;19/09/2012 0:13;27420;25163;1;1;49.99;19.49
963;19/09/2012 0:20;27421;25164;1;1;49.99;19.49
964;19/09/2012 0:44;27423;25166;1;1;49.99;19.49
965;19/09/2012 8:37;27472;25214;1;1;49.99;19.49
966;19/09/2012 8:58;27477;25219;1;1;49.99;19.49
967;19/09/2012 9:23;27485;25227;1;1;49.99;19.49
968;19/09/2012 10:09;27493;25235;1;1;49.99;19.49
969;19/09/2012 10:14;27496;25237;1;1;49.99;19.49
970;19/09/2012 10:24;27503;25244;1;1;49.99;19.49
971;19/09/2012 11:08;27516;25255;1;1;49.99;19.49
972;19/09/2012 11:18;27521;25260;1;1;49.99;19.49
973;19/09/2012 11:28;27527;25265;1;1;49.99;19.49
974;19/09/2012 12:13;27546;25280;1;1;49.99;19.49
975;19/09/2012 13:40;27575;25309;1;1;49.99;19.49
976;19/09/2012 15:09;27604;25334;1;1;49.99;19.49
977;19/09/2012 16:56;27644;25372;1;1;49.99;19.49
978;19/09/2012 17:30;27654;20223;1;1;49.99;19.49
979;19/09/2012 17:41;27655;23122;1;1;49.99;19.49
980;19/09/2012 22:38;27717;25434;1;1;49.99;19.49
981;20/09/2012 5:11;27755;25469;1;1;49.99;19.49
982;20/09/2012 6:19;27763;25476;1;1;49.99;19.49
983;20/09/2012 7:10;27767;25480;1;1;49.99;19.49
984;20/09/2012 10:04;27807;25513;1;1;49.99;19.49
985;20/09/2012 10:14;27809;25515;1;1;49.99;19.49
986;20/09/2012 10:15;27810;25516;1;1;49.99;19.49
987;20/09/2012 10:52;27821;12079;1;1;49.99;19.49
988;20/09/2012 14:50;27906;25600;1;1;49.99;19.49
989;20/09/2012 15:39;27923;25615;1;1;49.99;19.49
990;20/09/2012 15:50;27930;25622;1;1;49.99;19.49
991;20/09/2012 16:11;27938;25628;1;1;49.99;19.49
992;20/09/2012 16:17;27940;25630;1;1;49.99;19.49
993;20/09/2012 19:13;28003;25687;1;1;49.99;19.49
994;20/09/2012 22:00;28024;25706;1;1;49.99;19.49
995;21/09/2012 2:03;28053;25732;1;1;49.99;19.49
996;21/09/2012 5:04;28063;25742;1;1;49.99;19.49
997;21/09/2012 6:23;28069;25748;1;1;49.99;19.49
998;21/09/2012 10:32;28121;25794;1;1;49.99;19.49
999;21/09/2012 11:50;28146;25817;1;1;49.99;19.49
1000;21/09/2012 12:21;28158;25828;1;1;49.99;19.49
1001;21/09/2012 12:22;28157;25827;1;1;49.99;19.49
1002;21/09/2012 14:16;28190;25855;1;1;49.99;19.49
1003;21/09/2012 15:33;28218;25882;1;1;49.99;19.49
1004;21/09/2012 16:10;28234;25896;1;1;49.99;19.49
1005;21/09/2012 19:20;28276;25935;1;1;49.99;19.49
1006;22/09/2012 1:14;28319;25970;1;1;49.99;19.49
1007;22/09/2012 9:14;28352;21698;1;1;49.99;19.49
1008;22/09/2012 9:29;28354;25999;1;1;49.99;19.49
1009;22/09/2012 9:51;28357;20444;1;1;49.99;19.49
1010;22/09/2012 12:58;28383;26024;1;1;49.99;19.49
1011;22/09/2012 16:16;28413;26051;1;1;49.99;19.49
1012;22/09/2012 18:17;28425;26062;1;1;49.99;19.49
1013;22/09/2012 19:48;28431;26067;1;1;49.99;19.49
1014;22/09/2012 20:38;28435;15920;1;1;49.99;19.49
1015;23/09/2012 8:04;28487;25771;1;1;49.99;19.49
1016;23/09/2012 9:37;28495;26128;1;1;49.99;19.49
1017;23/09/2012 12:51;28522;19719;1;1;49.99;19.49
1018;23/09/2012 13:23;28523;26154;1;1;49.99;19.49
1019;23/09/2012 17:58;28558;26185;1;1;49.99;19.49
1020;23/09/2012 19:51;28572;26195;1;1;49.99;19.49
1021;23/09/2012 23:54;28605;26224;1;1;49.99;19.49
1022;24/09/2012 3:16;28634;26251;1;1;49.99;19.49
1023;24/09/2012 7:55;28659;26272;1;1;49.99;19.49
1024;24/09/2012 8:22;28663;26276;1;1;49.99;19.49
1025;24/09/2012 8:50;28672;26284;1;1;49.99;19.49
1026;24/09/2012 9:44;28680;26292;1;1;49.99;19.49
1027;24/09/2012 12:44;28733;26338;1;1;49.99;19.49
1028;24/09/2012 12:52;28740;26345;1;1;49.99;19.49
1029;24/09/2012 14:20;28758;26361;1;1;49.99;19.49
1030;24/09/2012 15:32;28770;26370;1;1;49.99;19.49
1031;24/09/2012 18:19;28812;26404;1;1;49.99;19.49
1032;24/09/2012 19:50;28827;26418;1;1;49.99;19.49
1033;24/09/2012 21:09;28838;23727;1;1;49.99;19.49
1034;24/09/2012 21:46;28843;26431;1;1;49.99;19.49
1035;24/09/2012 23:42;28865;26451;1;1;49.99;19.49
1036;25/09/2012 6:43;28898;26478;1;1;49.99;19.49
1037;25/09/2012 8:29;28908;26488;1;1;49.99;19.49
1038;25/09/2012 12:35;28976;26554;1;1;49.99;19.49
1039;25/09/2012 14:15;29019;26594;1;1;49.99;19.49
1040;25/09/2012 14:48;29026;26601;1;1;49.99;19.49
1041;25/09/2012 15:49;29038;26611;1;1;49.99;19.49
1042;25/09/2012 16:02;29044;26617;1;1;49.99;19.49
1043;25/09/2012 16:18;29051;26623;1;1;49.99;19.49
1044;25/09/2012 16:20;29052;26624;1;1;49.99;19.49
1045;25/09/2012 19:06;29093;26661;1;1;49.99;19.49
1046;25/09/2012 20:07;29105;26671;1;1;49.99;19.49
1047;25/09/2012 21:16;29119;26685;1;1;49.99;19.49
1048;26/09/2012 4:05;29163;26724;1;1;49.99;19.49
1049;26/09/2012 9:08;29199;26757;1;1;49.99;19.49
1050;26/09/2012 10:57;29226;26780;1;1;49.99;19.49
1051;26/09/2012 12:51;29255;26806;1;1;49.99;19.49
1052;26/09/2012 13:08;29262;26813;1;1;49.99;19.49
1053;26/09/2012 13:16;29265;26814;1;1;49.99;19.49
1054;26/09/2012 15:55;29312;26857;1;1;49.99;19.49
1055;26/09/2012 17:43;29348;26886;1;1;49.99;19.49
1056;26/09/2012 19:18;29370;26905;1;1;49.99;19.49
1057;26/09/2012 20:33;29384;24645;1;1;49.99;19.49
1058;26/09/2012 20:46;29386;14042;1;1;49.99;19.49
1059;27/09/2012 1:13;29428;26957;1;1;49.99;19.49
1060;27/09/2012 2:48;29440;26969;1;1;49.99;19.49
1061;27/09/2012 4:19;29445;26974;1;1;49.99;19.49
1062;27/09/2012 8:31;29465;18801;1;1;49.99;19.49
1063;27/09/2012 9:23;29474;19208;1;1;49.99;19.49
1064;27/09/2012 10:28;29490;18996;1;1;49.99;19.49
1065;27/09/2012 14:04;29555;27068;1;1;49.99;19.49
1066;27/09/2012 16:06;29589;27098;1;1;49.99;19.49
1067;27/09/2012 22:03;29670;27172;1;1;49.99;19.49
1068;27/09/2012 22:30;29674;19608;1;1;49.99;19.49
1069;28/09/2012 0:22;29703;27199;1;1;49.99;19.49
1070;28/09/2012 4:55;29725;27217;1;1;49.99;19.49
1071;28/09/2012 7:43;29741;27229;1;1;49.99;19.49
1072;28/09/2012 11:34;29791;27273;1;1;49.99;19.49
1073;28/09/2012 13:20;29824;27305;1;1;49.99;19.49
1074;28/09/2012 14:08;29836;27316;1;1;49.99;19.49
1075;28/09/2012 14:10;29835;27315;1;1;49.99;19.49
1076;28/09/2012 14:29;29846;27325;1;1;49.99;19.49
1077;28/09/2012 17:53;29894;27367;1;1;49.99;19.49
1078;28/09/2012 20:15;29918;27388;1;1;49.99;19.49
1079;29/09/2012 12:45;30011;15793;1;1;49.99;19.49
1080;29/09/2012 16:46;30037;27496;1;1;49.99;19.49
1081;29/09/2012 17:15;30040;27499;1;1;49.99;19.49
1082;29/09/2012 17:31;30043;27501;1;1;49.99;19.49
1083;29/09/2012 22:50;30072;27527;1;1;49.99;19.49
1084;29/09/2012 23:57;30078;27532;1;1;49.99;19.49
1085;30/09/2012 4:04;30094;27547;1;1;49.99;19.49
1086;30/09/2012 10:03;30109;27560;1;1;49.99;19.49
1087;30/09/2012 13:35;30127;27578;1;1;49.99;19.49
1088;30/09/2012 14:30;30133;27584;1;1;49.99;19.49
1089;30/09/2012 20:21;30175;27621;1;1;49.99;19.49
1090;30/09/2012 21:17;30181;27627;1;1;49.99;19.49
1091;30/09/2012 22:22;30192;27636;1;1;49.99;19.49
1092;01/10/2012 3:12;30228;27671;1;1;49.99;19.49
1093;01/10/2012 7:46;30247;27690;1;1;49.99;19.49
1094;01/10/2012 14:02;30340;27773;1;1;49.99;19.49
1095;01/10/2012 15:21;30362;27792;1;1;49.99;19.49
1096;01/10/2012 15:32;30363;27793;1;1;49.99;19.49
1097;01/10/2012 16:01;30369;27799;1;1;49.99;19.49
1098;01/10/2012 16:26;30377;27807;1;1;49.99;19.49
1099;01/10/2012 16:58;30390;27819;1;1;49.99;19.49
1100;01/10/2012 19:01;30419;19760;1;1;49.99;19.49
1101;01/10/2012 23:58;30466;24069;1;1;49.99;19.49
1102;02/10/2012 0:23;30468;27890;1;1;49.99;19.49
1103;02/10/2012 10:51;30532;27949;1;1;49.99;19.49
1104;02/10/2012 10:54;30533;27950;1;1;49.99;19.49
1105;02/10/2012 10:56;30535;27952;1;1;49.99;19.49
1106;02/10/2012 11:15;30536;27953;1;1;49.99;19.49
1107;02/10/2012 12:06;30550;27967;1;1;49.99;19.49
1108;02/10/2012 13:06;30565;27981;1;1;49.99;19.49
1109;02/10/2012 15:03;30594;28006;1;1;49.99;19.49
1110;02/10/2012 15:14;30598;28010;1;1;49.99;19.49
1111;02/10/2012 15:28;30604;28014;1;1;49.99;19.49
1112;02/10/2012 15:33;30608;28018;1;1;49.99;19.49
1113;02/10/2012 16:47;30625;28034;1;1;49.99;19.49
1114;02/10/2012 17:09;30633;28041;1;1;49.99;19.49
1115;02/10/2012 19:28;30659;28067;1;1;49.99;19.49
1116;02/10/2012 20:38;30673;28081;1;1;49.99;19.49
1117;02/10/2012 22:41;30690;28097;1;1;49.99;19.49
1118;03/10/2012 4:21;30721;28125;1;1;49.99;19.49
1119;03/10/2012 7:33;30737;28141;1;1;49.99;19.49
1120;03/10/2012 12:19;30793;28184;1;1;49.99;19.49
1121;03/10/2012 12:38;30799;28187;1;1;49.99;19.49
1122;03/10/2012 13:32;30814;11768;1;1;49.99;19.49
1123;03/10/2012 14:15;30833;28215;1;1;49.99;19.49
1124;03/10/2012 15:26;30863;11889;1;1;49.99;19.49
1125;03/10/2012 15:28;30861;15763;1;1;49.99;19.49
1126;03/10/2012 15:53;30868;28246;1;1;49.99;19.49
1127;03/10/2012 16:37;30886;13111;1;1;49.99;19.49
1128;03/10/2012 18:04;30920;28293;1;1;49.99;19.49
1129;03/10/2012 23:25;30978;23241;1;1;49.99;19.49
1130;04/10/2012 11:34;31098;25315;1;1;49.99;19.49
1131;04/10/2012 13:30;31135;28485;1;1;49.99;19.49
1132;04/10/2012 16:28;31175;28519;1;1;49.99;19.49
1133;04/10/2012 17:20;31187;28528;1;1;49.99;19.49
1134;04/10/2012 20:06;31232;28566;1;1;49.99;19.49
1135;05/10/2012 6:17;31301;22237;1;1;49.99;19.49
1136;05/10/2012 6:41;31305;28632;1;1;49.99;19.49
1137;05/10/2012 11:59;31363;28685;1;1;49.99;19.49
1138;05/10/2012 12:17;31364;28686;1;1;49.99;19.49
1139;05/10/2012 14:23;31402;28721;1;1;49.99;19.49
1140;05/10/2012 14:59;31418;15924;1;1;49.99;19.49
1141;05/10/2012 15:36;31430;26295;1;1;49.99;19.49
1142;05/10/2012 16:14;31437;28746;1;1;49.99;19.49
1143;05/10/2012 16:57;31448;28757;1;1;49.99;19.49
1144;05/10/2012 17:32;31456;28763;1;1;49.99;19.49
1145;06/10/2012 3:35;31528;28829;1;1;49.99;19.49
1146;06/10/2012 13:28;31583;28882;1;1;49.99;19.49
1147;06/10/2012 14:57;31593;28892;1;1;49.99;19.49
1148;06/10/2012 18:22;31609;28905;1;1;49.99;19.49
1149;06/10/2012 18:40;31611;28907;1;1;49.99;19.49
1150;06/10/2012 20:39;31616;28911;1;1;49.99;19.49
1151;06/10/2012 22:37;31627;28919;1;1;49.99;19.49
1152;07/10/2012 6:03;31652;20457;1;1;49.99;19.49
1153;07/10/2012 8:37;31659;22162;1;1;49.99;19.49
1154;07/10/2012 12:32;31671;28956;1;1;49.99;19.49
1155;08/10/2012 3:39;31757;29031;1;1;49.99;19.49
1156;08/10/2012 6:01;31773;29045;1;1;49.99;19.49
1157;08/10/2012 6:34;31777;29049;1;1;49.99;19.49
1158;08/10/2012 10:03;31807;29077;1;1;49.99;19.49
1159;08/10/2012 10:15;31810;29080;1;1;49.99;19.49
1160;08/10/2012 14:23;31883;29146;1;1;49.99;19.49
1161;08/10/2012 14:42;31889;29150;1;1;49.99;19.49
1162;08/10/2012 14:45;31890;29151;1;1;49.99;19.49
1163;08/10/2012 14:55;31891;29152;1;1;49.99;19.49
1164;08/10/2012 15:34;31909;13303;1;1;49.99;19.49
1165;08/10/2012 16:04;31919;29175;1;1;49.99;19.49
1166;08/10/2012 16:11;31922;29178;1;1;49.99;19.49
1167;08/10/2012 20:33;31992;29240;1;1;49.99;19.49
1168;09/10/2012 3:06;32034;29276;1;1;49.99;19.49
1169;09/10/2012 12:53;32135;29361;1;1;49.99;19.49
1170;09/10/2012 13:33;32146;29370;1;1;49.99;19.49
1171;09/10/2012 13:51;32150;19738;1;1;49.99;19.49
1172;09/10/2012 14:06;32163;29385;1;1;49.99;19.49
1173;09/10/2012 14:52;32180;23586;1;1;49.99;19.49
1174;09/10/2012 16:17;32208;29421;1;1;49.99;19.49
1175;09/10/2012 20:30;32278;28721;1;1;49.99;19.49
1176;10/10/2012 1:31;32316;19709;1;1;49.99;19.49
1177;10/10/2012 4:17;32332;29528;1;1;49.99;19.49
1178;10/10/2012 10:01;32381;18843;1;1;49.99;19.49
1179;10/10/2012 11:02;32400;27224;1;1;49.99;19.49
1180;10/10/2012 11:10;32404;29592;1;1;49.99;19.49
1181;10/10/2012 12:00;32422;21925;1;1;49.99;19.49
1182;10/10/2012 12:29;32440;29624;1;1;49.99;19.49
1183;10/10/2012 14:47;32473;17389;1;1;49.99;19.49
1184;10/10/2012 15:53;32500;29675;1;1;49.99;19.49
1185;10/10/2012 17:47;32539;29705;1;1;49.99;19.49
1186;10/10/2012 21:53;32586;29743;1;1;49.99;19.49
1187;11/10/2012 0:15;32607;29761;1;1;49.99;19.49
1188;11/10/2012 0:49;32610;29764;1;1;49.99;19.49
1189;11/10/2012 1:08;32612;29766;1;1;49.99;19.49
1190;11/10/2012 5:33;32631;24572;1;1;49.99;19.49
1191;11/10/2012 6:45;32641;29790;1;1;49.99;19.49
1192;11/10/2012 7:51;32650;17927;1;1;49.99;19.49
1193;11/10/2012 11:57;32717;29856;1;1;49.99;19.49
1194;11/10/2012 12:38;32738;29874;1;1;49.99;19.49
1195;11/10/2012 13:05;32742;29877;1;1;49.99;19.49
1196;11/10/2012 13:33;32754;29888;1;1;49.99;19.49
1197;11/10/2012 13:59;32758;29892;1;1;49.99;19.49
1198;11/10/2012 14:25;32763;28307;1;1;49.99;19.49
1199;11/10/2012 15:14;32771;29903;1;1;49.99;19.49
1200;11/10/2012 18:57;32836;29962;1;1;49.99;19.49
1201;11/10/2012 20:22;32851;25271;1;1;49.99;19.49
1202;11/10/2012 22:03;32868;29989;1;1;49.99;19.49
1203;11/10/2012 23:50;32885;30003;1;1;49.99;19.49
1204;12/10/2012 1:18;32892;17720;1;1;49.99;19.49
1205;12/10/2012 2:31;32899;30015;1;1;49.99;19.49
1206;12/10/2012 7:22;32915;30026;1;1;49.99;19.49
1207;12/10/2012 8:15;32924;30033;1;1;49.99;19.49
1208;12/10/2012 11:12;32971;17876;1;1;49.99;19.49
1209;12/10/2012 11:22;32974;30077;1;1;49.99;19.49
1210;12/10/2012 12:29;33000;30102;1;1;49.99;19.49
1211;12/10/2012 13:32;33020;30119;1;1;49.99;19.49
1212;12/10/2012 15:55;33067;30162;1;1;49.99;19.49
1213;12/10/2012 16:32;33078;30172;1;1;49.99;19.49
1214;12/10/2012 17:40;33096;30189;1;1;49.99;19.49
1215;12/10/2012 17:56;33102;30193;1;1;49.99;19.49
1216;12/10/2012 18:43;33108;25319;1;1;49.99;19.49
1217;12/10/2012 18:44;33106;30197;1;1;49.99;19.49
1218;12/10/2012 19:21;33118;30207;1;1;49.99;19.49
1219;12/10/2012 22:02;33133;30222;1;1;49.99;19.49
1220;13/10/2012 9:26;33175;24475;1;1;49.99;19.49
1221;13/10/2012 11:41;33187;30268;1;1;49.99;19.49
1222;13/10/2012 12:17;33189;30270;1;1;49.99;19.49
1223;13/10/2012 12:52;33190;30271;1;1;49.99;19.49
1224;13/10/2012 17:57;33224;30300;1;1;49.99;19.49
1225;14/10/2012 12:46;33324;30388;1;1;49.99;19.49
1226;14/10/2012 13:24;33330;30394;1;1;49.99;19.49
1227;14/10/2012 16:26;33358;30421;1;1;49.99;19.49
1228;14/10/2012 20:59;33394;30451;1;1;49.99;19.49
1229;14/10/2012 21:57;33405;30461;1;1;49.99;19.49
1230;14/10/2012 23:15;33414;30468;1;1;49.99;19.49
1231;15/10/2012 2:50;33443;30495;1;1;49.99;19.49
1232;15/10/2012 5:36;33460;30508;1;1;49.99;19.49
1233;15/10/2012 9:19;33495;30540;1;1;49.99;19.49
1234;15/10/2012 9:20;33494;30539;1;1;49.99;19.49
1235;15/10/2012 12:01;33545;30587;1;1;49.99;19.49
1236;15/10/2012 12:13;33548;30590;1;1;49.99;19.49
1237;15/10/2012 12:40;33560;30601;1;1;49.99;19.49
1238;15/10/2012 14:29;33591;30630;1;1;49.99;19.49
1239;15/10/2012 14:51;33599;30081;1;1;49.99;19.49
1240;15/10/2012 14:59;33603;29031;1;1;49.99;19.49
1241;15/10/2012 15:37;33618;30652;1;1;49.99;19.49
1242;15/10/2012 16:07;33633;30665;1;1;49.99;19.49
1243;15/10/2012 21:28;33722;27706;1;1;49.99;19.49
1244;16/10/2012 0:24;33750;30768;1;1;49.99;19.49
1245;16/10/2012 1:49;33762;30779;1;1;49.99;19.49
1246;16/10/2012 2:25;33767;30783;1;1;49.99;19.49
1247;16/10/2012 5:50;33787;29602;1;1;49.99;19.49
1248;16/10/2012 8:39;33802;30816;1;1;49.99;19.49
1249;16/10/2012 10:10;33820;30832;1;1;49.99;19.49
1250;16/10/2012 10:57;33828;30837;1;1;49.99;19.49
1251;16/10/2012 11:36;33842;30850;1;1;49.99;19.49
1252;16/10/2012 11:51;33851;30858;1;1;49.99;19.49
1253;16/10/2012 12:02;33860;30865;1;1;49.99;19.49
1254;16/10/2012 12:52;33884;30887;1;1;49.99;19.49
1255;16/10/2012 14:01;33903;30904;1;1;49.99;19.49
1256;16/10/2012 16:52;33959;30954;1;1;49.99;19.49
1257;16/10/2012 17:00;33962;30957;1;1;49.99;19.49
1258;16/10/2012 21:58;34031;31019;1;1;49.99;19.49
1259;16/10/2012 23:55;34042;20780;1;1;49.99;19.49
1260;17/10/2012 2:27;34059;31043;1;1;49.99;19.49
1261;17/10/2012 4:36;34071;31054;1;1;49.99;19.49
1262;17/10/2012 7:21;34086;31067;1;1;49.99;19.49
1263;17/10/2012 9:33;34110;31091;1;1;49.99;19.49
1264;17/10/2012 10:01;34120;31101;1;1;49.99;19.49
1265;17/10/2012 12:45;34167;31144;1;1;49.99;19.49
1266;17/10/2012 13:26;34183;31158;1;1;49.99;19.49
1267;17/10/2012 13:56;34193;31168;1;1;49.99;19.49
1268;17/10/2012 16:11;34249;27738;1;1;49.99;19.49
1269;17/10/2012 17:06;34271;31234;1;1;49.99;19.49
1270;17/10/2012 19:00;34302;31260;1;1;49.99;19.49
1271;17/10/2012 19:42;34317;31274;1;1;49.99;19.49
1272;17/10/2012 19:55;34322;31279;1;1;49.99;19.49
1273;17/10/2012 20:00;34324;31281;1;1;49.99;19.49
1274;17/10/2012 21:02;34341;31294;1;1;49.99;19.49
1275;17/10/2012 21:37;34348;31300;1;1;49.99;19.49
1276;18/10/2012 2:30;34404;31349;1;1;49.99;19.49
1277;18/10/2012 6:35;34425;23939;1;1;49.99;19.49
1278;18/10/2012 7:18;34431;31373;1;1;49.99;19.49
1279;18/10/2012 7:42;34439;31380;1;1;49.99;19.49
1280;18/10/2012 9:16;34464;31404;1;1;49.99;19.49
1281;18/10/2012 9:20;34463;31403;1;1;49.99;19.49
1282;18/10/2012 10:11;34479;18339;1;1;49.99;19.49
1283;18/10/2012 10:25;34483;31421;1;1;49.99;19.49
1284;18/10/2012 11:06;34500;31438;1;1;49.99;19.49
1285;18/10/2012 12:11;34521;31459;1;1;49.99;19.49
1286;18/10/2012 13:31;34566;31502;1;1;49.99;19.49
1287;18/10/2012 13:39;34567;31503;1;1;49.99;19.49
1288;18/10/2012 13:44;34574;14289;1;1;49.99;19.49
1289;18/10/2012 15:01;34605;31539;1;1;49.99;19.49
1290;18/10/2012 17:28;34663;31595;1;1;49.99;19.49
1291;18/10/2012 20:39;34707;31636;1;1;49.99;19.49
1292;18/10/2012 20:39;34710;31639;1;1;49.99;19.49
1293;18/10/2012 21:09;34715;31644;1;1;49.99;19.49
1294;18/10/2012 21:28;34718;31647;1;1;49.99;19.49
1295;18/10/2012 21:46;34724;31653;1;1;49.99;19.49
1296;18/10/2012 23:45;34751;31680;1;1;49.99;19.49
1297;18/10/2012 23:54;34754;31683;1;1;49.99;19.49
1298;19/10/2012 8:45;34817;31740;1;1;49.99;19.49
1299;19/10/2012 8:55;34819;31742;1;1;49.99;19.49
1300;19/10/2012 10:41;34848;31769;1;1;49.99;19.49
1301;19/10/2012 11:37;34868;31785;1;1;49.99;19.49
1302;19/10/2012 12:05;34876;31793;1;1;49.99;19.49
1303;19/10/2012 12:45;34889;31805;1;1;49.99;19.49
1304;19/10/2012 13:33;34906;31821;1;1;49.99;19.49
1305;19/10/2012 14:27;34928;31842;1;1;49.99;19.49
1306;19/10/2012 14:39;34932;31846;1;1;49.99;19.49
1307;19/10/2012 14:53;34937;31850;1;1;49.99;19.49
1308;19/10/2012 15:15;34944;23084;1;1;49.99;19.49
1309;19/10/2012 15:59;34961;31872;1;1;49.99;19.49
1310;19/10/2012 16:31;34976;31886;1;1;49.99;19.49
1311;19/10/2012 17:07;34998;31907;1;1;49.99;19.49
1312;19/10/2012 17:11;35000;31908;1;1;49.99;19.49
1313;19/10/2012 18:27;35015;31922;1;1;49.99;19.49
1314;20/10/2012 9:21;35106;32009;1;1;49.99;19.49
1315;20/10/2012 10:02;35112;32014;1;1;49.99;19.49
1316;20/10/2012 14:26;35143;32042;1;1;49.99;19.49
1317;20/10/2012 18:04;35180;32076;1;1;49.99;19.49
1318;21/10/2012 1:58;35228;22110;1;1;49.99;19.49
1319;21/10/2012 13:39;35285;32174;1;1;49.99;19.49
1320;21/10/2012 15:24;35295;32182;1;1;49.99;19.49
1321;21/10/2012 17:48;35308;32192;1;1;49.99;19.49
1322;21/10/2012 18:21;35311;32195;1;1;49.99;19.49
1323;21/10/2012 19:28;35317;32201;1;1;49.99;19.49
1324;21/10/2012 20:47;35327;32211;1;1;49.99;19.49
1325;21/10/2012 20:59;35329;32212;1;1;49.99;19.49
1326;21/10/2012 21:18;35332;32215;1;1;49.99;19.49
1327;22/10/2012 2:39;35381;32257;1;1;49.99;19.49
1328;22/10/2012 4:45;35396;32272;1;1;49.99;19.49
1329;22/10/2012 6:31;35407;32283;1;1;49.99;19.49
1330;22/10/2012 7:43;35411;32286;1;1;49.99;19.49
1331;22/10/2012 9:01;35428;32301;1;1;49.99;19.49
1332;22/10/2012 9:42;35442;32313;1;1;49.99;19.49
1333;22/10/2012 13:38;35523;29902;1;1;49.99;19.49
1334;22/10/2012 14:06;35533;32392;1;1;49.99;19.49
1335;22/10/2012 14:32;35541;32399;1;1;49.99;19.49
1336;22/10/2012 15:48;35565;32419;1;1;49.99;19.49
1337;22/10/2012 20:48;35644;32493;1;1;49.99;19.49
1338;22/10/2012 20:52;35645;32494;1;1;49.99;19.49
1339;23/10/2012 3:56;35706;32549;1;1;49.99;19.49
1340;23/10/2012 5:26;35717;18179;1;1;49.99;19.49
